Date;Sensor1;Fridge 2;Sensor3;Sensor6;Alarm1;Alarm2;Alarm3;Alarm4
31.08.2018,12:19:45;29.813;30.188;24.25;28.375;0;0;0;0
31.08.2018,12:21:45;29.75;30.188;24.875;28.375;0;0;0;0
31.08.2018,12:23:45;29.75;30.188;25.5;28.375;0;0;0;0
31.08.2018,12:25:45;29.813;30.188;24.75;28.438;0;0;0;0
31.08.2018,12:27:45;29.813;30.188;24.5;28.563;0;0;0;0
31.08.2018,12:29:45;29.813;30.188;24.125;28.5;0;0;0;0
31.08.2018,12:31:45;29.813;30.25;24.25;28.375;0;0;0;0
31.08.2018,12:33:45;29.813;30.188;24.125;28.313;0;0;0;0
31.08.2018,12:35:45;29.875;30.25;24;28.25;0;0;0;0
31.08.2018,12:37:45;29.875;30.25;24.875;28.438;0;0;0;0
31.08.2018,12:39:45;29.875;30.25;25.25;28.5;0;0;0;0
31.08.2018,12:41:45;29.875;30.25;24.875;28.438;0;0;0;0
31.08.2018,12:43:45;29.938;30.25;24.375;28.313;0;0;0;0
31.08.2018,12:45:45;29.938;30.313;24.125;28.438;0;0;0;0
31.08.2018,12:47:45;29.938;30.313;24.25;28.438;0;0;0;0
31.08.2018,12:49:45;30.063;30.313;25.125;28.438;0;0;0;0
31.08.2018,12:51:45;30.063;30.313;25.25;28.313;0;0;0;0
31.08.2018,12:53:45;30.063;30.313;24.5;28.25;0;0;0;0
31.08.2018,12:55:45;30;30.375;24.125;28.313;0;0;0;0
31.08.2018,12:57:45;30;30.375;24;28.438;0;0;0;0
31.08.2018,12:59:45;30;30.438;24.625;28.375;0;0;0;0
31.08.2018,13:01:45;30.063;30.375;25.375;28.25;0;0;0;0
31.08.2018,13:03:45;30;30.375;25;28.25;0;0;0;0
31.08.2018,13:05:45;30.125;30.438;24.375;28.313;0;0;0;0
31.08.2018,13:07:45;30.125;30.375;24.125;28.375;0;0;0;0
31.08.2018,13:09:45;30.063;30.438;24;28.188;0;0;0;0
31.08.2018,13:11:45;30.125;30.375;23.875;28.188;0;0;0;0
31.08.2018,13:13:45;30.063;30.375;24.25;28.188;0;0;0;0
31.08.2018,13:15:45;30.188;30.375;25.125;28.25;0;0;0;0
31.08.2018,13:17:45;30.25;30.375;24.875;28.313;0;0;0;0
31.08.2018,13:19:45;30.25;30.375;24.25;28.25;0;0;0;0
31.08.2018,13:21:45;30.25;30.375;24.375;28.313;0;0;0;0
31.08.2018,13:23:45;30.188;30.313;25.25;28.375;0;0;0;0
31.08.2018,13:25:45;30.125;30.125;25.25;28.375;0;0;0;0
31.08.2018,13:27:45;30.063;30.063;24.5;28.25;0;0;0;0
31.08.2018,13:29:45;30.063;30.063;24.375;28.313;0;0;0;0
31.08.2018,13:31:45;30.063;30.063;24;28.375;0;0;0;0
31.08.2018,13:33:45;30.125;30.063;24.125;28.438;0;0;0;0
31.08.2018,13:35:45;30.125;30.125;24.875;28.375;0;0;0;0
31.08.2018,13:37:45;30.125;30.25;25.25;28.25;0;0;0;0
31.08.2018,13:39:45;30.125;30.313;24.5;28.313;0;0;0;0
31.08.2018,13:41:45;30.063;30.313;24;28.313;0;0;0;0
31.08.2018,13:43:45;30;30.375;24.625;28.375;0;0;0;0
31.08.2018,13:45:45;30;30.375;25.375;28.375;0;0;0;0
31.08.2018,13:47:45;30;30.375;25.125;28.438;0;0;0;0
31.08.2018,13:49:45;30;30.375;24.25;28.375;0;0;0;0
31.08.2018,13:51:45;30.063;30.375;24.25;28.313;0;0;0;0
31.08.2018,13:53:45;30;30.375;25;28.313;0;0;0;0
31.08.2018,13:55:45;30;30.375;25.5;28.313;0;0;0;0
31.08.2018,13:57:45;30;30.375;24.625;28.438;0;0;0;0
31.08.2018,13:59:45;30;30.375;24.125;28.313;0;0;0;0
31.08.2018,14:01:45;30.063;30.438;24.625;28.188;0;0;0;0
31.08.2018,14:03:45;30;30.438;25.375;28.25;0;0;0;0
31.08.2018,14:05:45;30.063;30.375;24.875;28.375;0;0;0;0
31.08.2018,14:07:45;30.063;30.438;24.25;28.438;0;0;0;0
31.08.2018,14:09:45;30;30.438;24;28.375;0;0;0;0
31.08.2018,14:11:45;30.063;30.438;24.875;28.313;0;0;0;0
31.08.2018,14:13:45;30.063;30.438;25.5;28.188;0;0;0;0
31.08.2018,14:15:45;30.063;30.438;24.625;28.125;0;0;0;0
31.08.2018,14:17:45;30.125;30.438;24.125;28.375;0;0;0;0
31.08.2018,14:19:45;30.125;30.375;24.25;28.438;0;0;0;0
31.08.2018,14:21:45;30.188;30.438;25;28.438;0;0;0;0
31.08.2018,14:23:45;30.188;30.438;25.375;28.375;0;0;0;0
31.08.2018,14:25:45;30.188;30.375;24.375;28.5;0;0;0;0
31.08.2018,14:27:45;30.188;30.438;23.875;28.563;0;0;0;0
31.08.2018,14:29:45;30.188;30.438;24.75;28.438;0;0;0;0
31.08.2018,14:31:45;30.188;30.375;25.5;28.563;0;0;0;0
31.08.2018,14:33:45;30.188;30.438;24.75;28.563;0;0;0;0
31.08.2018,14:35:45;30.188;30.438;24.125;28.563;0;0;0;0
31.08.2018,14:37:45;30.25;30.438;24.375;28.625;0;0;0;0
31.08.2018,14:39:45;30.188;30.438;25.125;28.688;0;0;0;0
31.08.2018,14:41:45;30.25;30.438;25.25;28.5;0;0;0;0
31.08.2018,14:43:45;30.188;30.438;24.375;28.563;0;0;0;0
31.08.2018,14:45:45;30.25;30.438;24;28.625;0;0;0;0
31.08.2018,14:47:45;30.25;30.438;24.875;28.563;0;0;0;0
31.08.2018,14:49:45;30.313;30.438;25.625;28.563;0;0;0;0
31.08.2018,14:51:45;30.25;30.438;24.75;28.625;0;0;0;0
31.08.2018,14:53:45;30.25;30.438;24.125;28.563;0;0;0;0
31.08.2018,14:55:45;30.25;30.438;24.375;28.563;0;0;0;0
31.08.2018,14:57:45;30.25;30.438;25.125;28.688;0;0;0;0
31.08.2018,14:59:45;30.25;30.438;25.375;28.688;0;0;0;0
31.08.2018,15:01:45;30.25;30.438;24.25;28.563;0;0;0;0
31.08.2018,15:03:45;30.313;30.438;23.875;28.688;0;0;0;0
31.08.2018,15:05:45;30.25;30.438;24;28.75;0;0;0;0
31.08.2018,15:07:45;30.25;30.438;24.75;28.625;0;0;0;0
31.08.2018,15:09:45;30.25;30.438;25.375;28.563;0;0;0;0
31.08.2018,15:11:45;30.25;30.438;24.875;28.688;0;0;0;0
31.08.2018,15:13:45;30.25;30.438;25.125;28.625;0;0;0;0
31.08.2018,15:15:45;30.25;30.5;25.25;28.625;0;0;0;0
31.08.2018,15:17:45;30.313;30.5;25.5;28.75;0;0;0;0
31.08.2018,15:19:45;30.313;30.5;24.75;28.75;0;0;0;0
31.08.2018,15:21:45;30.313;30.5;24.75;28.625;0;0;0;0
31.08.2018,15:23:45;30.25;30.5;24.875;28.688;0;0;0;0
31.08.2018,15:25:45;30.313;30.5;25.25;28.75;0;0;0;0
31.08.2018,15:27:45;30.313;30.5;25.5;28.625;0;0;0;0
31.08.2018,15:29:45;30.313;30.5;24.375;28.688;0;0;0;0
31.08.2018,15:31:45;30.313;30.5;23.875;28.75;0;0;0;0
31.08.2018,15:33:45;30.313;30.5;24.75;28.75;0;0;0;0
31.08.2018,15:35:45;30.313;30.5;25.5;28.625;0;0;0;0
31.08.2018,15:37:45;30.25;30.5;24.625;28.688;0;0;0;0
31.08.2018,15:39:45;30.25;30.563;24;28.75;0;0;0;0
31.08.2018,15:41:45;30.188;30.563;24.875;28.75;0;0;0;0
31.08.2018,15:43:45;30.25;30.563;25.5;28.688;0;0;0;0
31.08.2018,15:45:45;30.313;30.563;24.75;28.75;0;0;0;0
31.08.2018,15:47:45;30.25;30.563;23.875;28.75;0;0;0;0
31.08.2018,15:49:45;30.25;30.563;24.625;28.688;0;0;0;0
31.08.2018,15:51:45;30.188;30.563;25.25;28.75;0;0;0;0
31.08.2018,15:53:45;30.125;30.563;25.125;28.75;0;0;0;0
31.08.2018,15:55:45;30.063;30.563;24.125;28.75;0;0;0;0
31.08.2018,15:57:45;30;30.563;24.375;28.688;0;0;0;0
31.08.2018,15:59:45;30;30.563;25.125;28.75;0;0;0;0
31.08.2018,16:01:45;30;30.563;25;28.75;0;0;0;0
31.08.2018,16:03:45;30;30.563;24;28.688;0;0;0;0
31.08.2018,16:05:45;30;30.563;24.5;28.75;0;0;0;0
31.08.2018,16:07:45;30;30.563;25.25;28.75;0;0;0;0
31.08.2018,16:09:45;30;30.563;25.25;28.688;0;0;0;0
31.08.2018,16:11:45;30;30.563;24.25;28.688;0;0;0;0
31.08.2018,16:13:45;30.063;30.563;24.5;28.75;0;0;0;0
31.08.2018,16:15:45;30.063;30.5;25.25;28.688;0;0;0;0
31.08.2018,16:17:45;30.063;30.5;24.875;28.625;0;0;0;0
31.08.2018,16:19:45;30.188;30.5;24;28.688;0;0;0;0
31.08.2018,16:21:45;30.188;30.5;24;28.688;0;0;0;0
31.08.2018,16:23:45;30.25;30.5;25;28.625;0;0;0;0
31.08.2018,16:25:45;30.188;30.5;25.625;28.688;0;0;0;0
31.08.2018,16:27:45;30.188;30.5;25.875;28.688;0;0;0;0
31.08.2018,16:29:45;30.25;30.5;26;28.625;0;0;0;0
31.08.2018,16:31:45;30.313;30.5;26.375;28.813;0;0;0;0
31.08.2018,16:33:45;30.313;30.5;26.75;28.813;0;0;0;0
31.08.2018,16:35:45;30.25;30.438;27;28.75;0;0;0;0
31.08.2018,16:37:45;30.25;30.438;27.125;28.75;0;0;0;0
31.08.2018,16:39:45;30.25;30.438;27.25;28.75;0;0;0;0
31.08.2018,16:41:45;30.188;30.438;27.25;28.75;0;0;0;0
31.08.2018,16:43:45;30.188;30.438;27.375;28.625;0;0;0;0
31.08.2018,16:45:45;30.188;30.438;27.375;28.75;0;0;0;0
31.08.2018,16:47:45;30.188;30.438;27.375;28.813;0;0;0;0
31.08.2018,16:49:45;30.188;30.438;27.5;28.75;0;0;0;0
31.08.2018,16:51:45;30.188;30.438;27.375;28.813;0;0;0;0
31.08.2018,16:53:45;30.188;30.438;27.375;28.875;0;0;0;0
31.08.2018,16:55:45;30.188;30.438;27.375;28.813;0;0;0;0
31.08.2018,16:57:45;30.188;30.438;27.5;28.813;0;0;0;0
31.08.2018,16:59:45;30.25;30.5;27.625;28.938;0;0;0;0
31.08.2018,17:01:45;30.188;30.438;27.625;28.813;0;0;0;0
31.08.2018,17:03:45;30.188;30.5;27.5;28.813;0;0;0;0
31.08.2018,17:05:45;30.188;30.5;27.375;28.75;0;0;0;0
31.08.2018,17:07:45;30.25;30.5;27.25;28.938;0;0;0;0
31.08.2018,17:09:45;30.25;30.5;27.25;28.813;0;0;0;0
31.08.2018,17:11:45;30.25;30.438;27.125;28.75;0;0;0;0
31.08.2018,17:13:45;30.25;30.5;27.25;28.875;0;0;0;0
31.08.2018,17:15:45;30.25;30.5;27.25;28.813;0;0;0;0
31.08.2018,17:17:45;30.25;30.438;27.25;28.75;0;0;0;0
31.08.2018,17:19:45;30.313;30.5;27.25;28.75;0;0;0;0
31.08.2018,17:21:45;30.25;30.438;27.25;28.813;0;0;0;0
31.08.2018,17:23:45;30.25;30.438;27.25;28.813;0;0;0;0
31.08.2018,17:25:45;30.25;30.438;27.25;28.75;0;0;0;0
31.08.2018,17:27:45;30.25;30.5;27.25;29.063;0;0;0;0
31.08.2018,17:29:45;30.25;30.438;27.375;29.188;0;0;0;0
31.08.2018,17:31:45;30.25;30.438;27.25;29.25;0;0;0;0
31.08.2018,17:33:45;30.25;30.5;27.25;29.313;0;0;0;0
31.08.2018,17:35:45;30.25;30.438;27.375;29.313;0;0;0;0
31.08.2018,17:37:45;30.25;30.5;27.375;29.375;0;0;0;0
31.08.2018,17:39:45;30.25;30.438;27.375;29.438;0;0;0;0
31.08.2018,17:41:45;30.25;30.438;27.375;29.438;0;0;0;0
31.08.2018,17:43:45;30.25;30.438;27.375;29.5;0;0;0;0
31.08.2018,17:45:45;30.25;30.438;27.375;29.5;0;0;0;0
31.08.2018,17:47:45;30.25;30.438;27.375;29.563;0;0;0;0
31.08.2018,17:49:45;30.188;30.438;27.375;29.625;0;0;0;0
31.08.2018,17:51:45;30.188;30.438;27.375;29.625;0;0;0;0
31.08.2018,17:53:45;30.25;30.438;27.375;29.688;0;0;0;0
31.08.2018,17:55:45;30.188;30.438;27.375;29.688;0;0;0;0
31.08.2018,17:57:45;30.188;30.438;27.5;29.75;0;0;0;0
31.08.2018,17:59:45;30.188;30.438;27.5;29.75;0;0;0;0
31.08.2018,18:01:45;30.188;30.438;27.5;29.813;0;0;0;0
31.08.2018,18:03:45;30.188;30.438;27.5;29.813;0;0;0;0
31.08.2018,18:05:45;30.188;30.438;27.5;29.875;0;0;0;0
31.08.2018,18:07:45;30.188;30.438;27.5;29.875;0;0;0;0
31.08.2018,18:09:45;30.188;30.438;27.5;29.938;0;0;0;0
31.08.2018,18:11:45;30.188;30.438;27.5;30;0;0;0;0
31.08.2018,18:13:45;30.188;30.438;27.5;30;0;0;0;0
31.08.2018,18:15:45;30.188;30.438;27.5;30.063;0;0;0;0
31.08.2018,18:17:45;30.188;30.438;27.5;30.125;0;0;0;0
31.08.2018,18:19:45;30.188;30.438;27.5;30.125;0;0;0;0
31.08.2018,18:21:45;30.188;30.438;27.5;30.125;0;0;0;0
31.08.2018,18:23:45;30.188;30.438;27.5;30.188;0;0;0;0
31.08.2018,18:25:45;30.188;30.438;27.5;30.188;0;0;0;0
31.08.2018,18:27:45;30.188;30.438;27.5;30.188;0;0;0;0
31.08.2018,18:29:45;30.188;30.438;27.5;30.188;0;0;0;0
31.08.2018,18:31:45;30.188;30.438;27.5;30.25;0;0;0;0
31.08.2018,18:33:45;30.188;30.438;27.5;30.25;0;0;0;0
31.08.2018,18:35:45;30.188;30.438;27.5;30.25;0;0;0;0
31.08.2018,18:37:45;30.188;30.438;27.5;30.313;0;0;0;0
31.08.2018,18:39:45;30.188;30.438;27.5;30.313;0;0;0;0
31.08.2018,18:41:45;30.188;30.438;27.5;30.375;0;0;0;0
31.08.2018,18:43:45;30.125;30.375;27.5;30.375;0;0;0;0
31.08.2018,18:45:45;30.125;30.375;27.5;30.375;0;0;0;0
31.08.2018,18:47:45;30.125;30.438;27.5;30.438;0;0;0;0
31.08.2018,18:49:45;30.125;30.438;27.5;30.438;0;0;0;0
31.08.2018,18:51:45;30.125;30.438;27.5;30.5;0;0;0;0
31.08.2018,18:53:45;30.125;30.375;27.5;30.5;0;0;0;0
31.08.2018,18:55:45;30.125;30.438;27.5;30.5;0;0;0;0
31.08.2018,18:57:45;30.125;30.375;27.5;30.5;0;0;0;0
31.08.2018,18:59:45;30.125;30.375;27.5;30.5;0;0;0;0
31.08.2018,19:01:45;30.125;30.375;27.5;30.5;0;0;0;0
31.08.2018,19:03:45;30.125;30.375;27.5;30.563;0;0;0;0
31.08.2018,19:05:45;30.125;30.375;27.625;30.563;0;0;0;0
31.08.2018,19:07:45;30.125;30.375;27.5;30.563;0;0;0;0
31.08.2018,19:09:45;30.125;30.375;27.625;30.563;0;0;0;0
31.08.2018,19:11:45;30.125;30.375;27.625;30.563;0;0;0;0
31.08.2018,19:13:45;30.063;30.375;27.625;30.563;0;0;0;0
31.08.2018,19:15:45;30.063;30.375;27.5;30.563;0;0;0;0
31.08.2018,19:17:45;30.063;30.375;27.625;30.563;0;0;0;0
31.08.2018,19:19:45;30.063;30.375;27.625;30.563;0;0;0;0
31.08.2018,19:21:45;30.063;30.375;27.625;30.563;0;0;0;0
31.08.2018,19:23:45;30.063;30.375;27.625;30.5;0;0;0;0
31.08.2018,19:25:45;30.063;30.375;27.625;30.5;0;0;0;0
31.08.2018,19:27:45;30.063;30.313;27.625;30.5;0;0;0;0
31.08.2018,19:29:45;30.063;30.313;27.625;30.5;0;0;0;0
31.08.2018,19:31:45;30.063;30.375;27.625;30.5;0;0;0;0
31.08.2018,19:33:45;30.063;30.313;27.625;30.438;0;0;0;0
31.08.2018,19:35:45;30.063;30.313;27.625;30.438;0;0;0;0
31.08.2018,19:37:45;30.063;30.313;27.625;30.438;0;0;0;0
31.08.2018,19:39:45;30.063;30.313;27.625;30.438;0;0;0;0
31.08.2018,19:41:45;30.063;30.313;27.625;30.438;0;0;0;0
31.08.2018,19:43:45;30;30.313;27.625;30.375;0;0;0;0
31.08.2018,19:45:45;30;30.313;27.625;30.375;0;0;0;0
31.08.2018,19:47:45;30;30.313;27.625;30.313;0;0;0;0
31.08.2018,19:49:45;30;30.313;27.625;30.313;0;0;0;0
31.08.2018,19:51:45;30;30.313;27.625;30.313;0;0;0;0
31.08.2018,19:53:45;30;30.313;27.625;30.313;0;0;0;0
31.08.2018,19:55:45;30;30.25;27.625;30.25;0;0;0;0
31.08.2018,19:57:45;30;30.25;27.625;30.25;0;0;0;0
31.08.2018,19:59:45;30;30.25;27.625;30.25;0;0;0;0
31.08.2018,20:01:45;30;30.25;27.625;30.188;0;0;0;0
31.08.2018,20:03:45;29.938;30.25;27.625;30.25;0;0;0;0
31.08.2018,20:05:45;29.938;30.25;27.625;30.188;0;0;0;0
31.08.2018,20:07:45;29.938;30.25;27.5;30.125;0;0;0;0
31.08.2018,20:09:45;29.938;30.25;27.625;30.125;0;0;0;0
31.08.2018,20:11:45;29.938;30.25;27.5;30.125;0;0;0;0
31.08.2018,20:13:45;29.938;30.25;27.625;30.125;0;0;0;0
31.08.2018,20:15:45;29.938;30.25;27.625;30.125;0;0;0;0
31.08.2018,20:17:45;29.938;30.25;27.625;30.063;0;0;0;0
31.08.2018,20:19:45;29.875;30.25;27.625;30.063;0;0;0;0
31.08.2018,20:21:45;29.938;30.25;27.5;30.063;0;0;0;0
31.08.2018,20:23:45;29.938;30.25;27.5;30;0;0;0;0
31.08.2018,20:25:45;29.875;30.25;27.625;30;0;0;0;0
31.08.2018,20:27:45;29.875;30.25;27.625;30;0;0;0;0
31.08.2018,20:29:45;29.875;30.25;27.625;29.938;0;0;0;0
31.08.2018,20:31:45;29.875;30.188;27.625;30;0;0;0;0
31.08.2018,20:33:45;29.875;30.188;27.625;29.938;0;0;0;0
31.08.2018,20:35:45;29.875;30.25;27.625;29.938;0;0;0;0
31.08.2018,20:37:45;29.875;30.188;27.5;29.938;0;0;0;0
31.08.2018,20:39:45;29.875;30.188;27.625;29.875;0;0;0;0
31.08.2018,20:41:45;29.875;30.188;27.5;29.875;0;0;0;0
31.08.2018,20:43:45;29.875;30.188;27.5;29.875;0;0;0;0
31.08.2018,20:45:45;29.875;30.188;27.5;29.875;0;0;0;0
31.08.2018,20:47:45;29.875;30.188;27.625;29.875;0;0;0;0
31.08.2018,20:49:45;29.875;30.188;27.5;29.813;0;0;0;0
31.08.2018,20:51:45;29.875;30.188;27.5;29.813;0;0;0;0
31.08.2018,20:53:45;29.875;30.188;27.5;29.813;0;0;0;0
31.08.2018,20:55:45;29.813;30.188;27.5;29.813;0;0;0;0
31.08.2018,20:57:45;29.813;30.188;27.5;29.813;0;0;0;0
31.08.2018,20:59:45;29.875;30.188;27.5;29.75;0;0;0;0
31.08.2018,21:01:45;29.813;30.188;27.625;29.75;0;0;0;0
31.08.2018,21:03:45;29.813;30.188;27.5;29.75;0;0;0;0
31.08.2018,21:05:45;29.813;30.188;27.5;29.75;0;0;0;0
31.08.2018,21:07:45;29.813;30.188;27.5;29.75;0;0;0;0
31.08.2018,21:09:45;29.813;30.188;27.5;29.75;0;0;0;0
31.08.2018,21:11:45;29.813;30.188;27.5;29.688;0;0;0;0
31.08.2018,21:13:45;29.813;30.188;27.625;29.688;0;0;0;0
31.08.2018,21:15:45;29.813;30.188;27.625;29.688;0;0;0;0
31.08.2018,21:17:45;29.813;30.188;27.625;29.688;0;0;0;0
31.08.2018,21:19:45;29.813;30.188;27.625;29.688;0;0;0;0
31.08.2018,21:21:45;29.813;30.188;27.5;29.688;0;0;0;0
31.08.2018,21:23:45;29.813;30.188;27.625;29.625;0;0;0;0
31.08.2018,21:25:45;29.813;30.188;27.625;29.625;0;0;0;0
31.08.2018,21:27:45;29.75;30.188;27.5;29.625;0;0;0;0
31.08.2018,21:29:45;29.75;30.125;27.625;29.625;0;0;0;0
31.08.2018,21:31:45;29.75;30.188;27.5;29.625;0;0;0;0
31.08.2018,21:33:45;29.75;30.188;27.5;29.563;0;0;0;0
31.08.2018,21:35:45;29.75;30.188;27.625;29.563;0;0;0;0
31.08.2018,21:37:45;29.813;30.125;27.625;29.563;0;0;0;0
31.08.2018,21:39:45;29.813;30.188;27.625;29.563;0;0;0;0
31.08.2018,21:41:45;29.75;30.125;27.625;29.563;0;0;0;0
31.08.2018,21:43:45;29.75;30.188;27.5;29.563;0;0;0;0
31.08.2018,21:45:45;29.75;30.125;27.625;29.563;0;0;0;0
31.08.2018,21:47:45;29.75;30.125;27.625;29.563;0;0;0;0
31.08.2018,21:49:45;29.75;30.125;27.5;29.563;0;0;0;0
31.08.2018,21:51:45;29.75;30.125;27.625;29.5;0;0;0;0
31.08.2018,21:53:45;29.75;30.125;27.625;29.5;0;0;0;0
31.08.2018,21:55:45;29.75;30.125;27.625;29.5;0;0;0;0
31.08.2018,21:57:45;29.75;30.125;27.625;29.5;0;0;0;0
31.08.2018,21:59:45;29.75;30.125;27.625;29.5;0;0;0;0
31.08.2018,22:01:45;29.75;30.125;27.625;29.5;0;0;0;0
31.08.2018,22:03:45;29.75;30.125;27.625;29.438;0;0;0;0
31.08.2018,22:05:45;29.75;30.125;27.625;29.5;0;0;0;0
31.08.2018,22:07:45;29.75;30.125;27.625;29.5;0;0;0;0
31.08.2018,22:09:45;29.75;30.125;27.625;29.438;0;0;0;0
31.08.2018,22:11:45;29.75;30.125;27.625;29.438;0;0;0;0
31.08.2018,22:13:45;29.75;30.125;27.625;29.438;0;0;0;0
31.08.2018,22:15:45;29.75;30.125;27.625;29.438;0;0;0;0
31.08.2018,22:17:45;29.75;30.125;27.625;29.438;0;0;0;0
31.08.2018,22:19:45;29.75;30.125;27.625;29.438;0;0;0;0
31.08.2018,22:21:45;29.75;30.125;27.625;29.438;0;0;0;0
31.08.2018,22:23:45;29.688;30.125;27.625;29.438;0;0;0;0
31.08.2018,22:25:45;29.75;30.125;27.625;29.375;0;0;0;0
31.08.2018,22:27:45;29.75;30.125;27.625;29.375;0;0;0;0
31.08.2018,22:29:45;29.75;30.125;27.625;29.375;0;0;0;0
31.08.2018,22:31:45;29.75;30.125;27.625;29.375;0;0;0;0
31.08.2018,22:33:45;29.75;30.125;27.625;29.375;0;0;0;0
31.08.2018,22:35:45;29.75;30.125;27.625;29.375;0;0;0;0
31.08.2018,22:37:45;29.75;30.125;27.625;29.375;0;0;0;0
31.08.2018,22:39:45;29.75;30.125;27.625;29.375;0;0;0;0
31.08.2018,22:41:45;29.75;30.125;27.625;29.375;0;0;0;0
31.08.2018,22:43:45;29.688;30.125;27.625;29.375;0;0;0;0
31.08.2018,22:45:45;29.75;30.125;27.625;29.313;0;0;0;0
31.08.2018,22:47:45;29.75;30.125;27.625;29.375;0;0;0;0
31.08.2018,22:49:45;29.688;30.125;27.625;29.313;0;0;0;0
31.08.2018,22:51:45;29.75;30.125;27.625;29.313;0;0;0;0
31.08.2018,22:53:45;29.688;30.125;27.625;29.313;0;0;0;0
31.08.2018,22:55:45;29.75;30.125;27.625;29.313;0;0;0;0
31.08.2018,22:57:45;29.688;30.125;27.625;29.313;0;0;0;0
31.08.2018,22:59:45;29.75;30.063;27.625;29.313;0;0;0;0
31.08.2018,23:01:45;29.75;30.125;27.625;29.313;0;0;0;0
31.08.2018,23:03:45;29.688;30.125;27.625;29.313;0;0;0;0
31.08.2018,23:05:45;29.688;30.063;27.625;29.313;0;0;0;0
31.08.2018,23:07:45;29.688;30.125;27.625;29.313;0;0;0;0
31.08.2018,23:09:45;29.688;30.063;27.625;29.313;0;0;0;0
31.08.2018,23:11:45;29.688;30.063;27.625;29.313;0;0;0;0
31.08.2018,23:13:45;29.688;30.063;27.625;29.313;0;0;0;0
31.08.2018,23:15:45;29.75;30.125;27.625;29.313;0;0;0;0
31.08.2018,23:17:45;29.688;30.063;27.625;29.25;0;0;0;0
31.08.2018,23:19:45;29.688;30.063;27.625;29.25;0;0;0;0
31.08.2018,23:21:45;29.688;30.063;27.625;29.25;0;0;0;0
31.08.2018,23:23:45;29.688;30.063;27.625;29.25;0;0;0;0
31.08.2018,23:25:45;29.688;30.063;27.625;29.25;0;0;0;0
31.08.2018,23:27:45;29.688;30.063;27.625;29.25;0;0;0;0
31.08.2018,23:29:45;29.688;30.125;27.625;29.25;0;0;0;0
31.08.2018,23:31:45;29.688;30.063;27.625;29.25;0;0;0;0
31.08.2018,23:33:45;29.688;30.063;27.625;29.25;0;0;0;0
31.08.2018,23:35:45;29.688;30.063;27.625;29.25;0;0;0;0
31.08.2018,23:37:45;29.688;30.063;27.625;29.25;0;0;0;0
31.08.2018,23:39:45;29.688;30.063;27.625;29.25;0;0;0;0
31.08.2018,23:41:45;29.688;30.063;27.625;29.25;0;0;0;0
31.08.2018,23:43:45;29.688;30.063;27.625;29.25;0;0;0;0
31.08.2018,23:45:45;29.688;30.063;27.625;29.25;0;0;0;0
31.08.2018,23:47:45;29.688;30.063;27.625;29.25;0;0;0;0
31.08.2018,23:49:45;29.688;30.063;27.625;29.25;0;0;0;0
31.08.2018,23:51:45;29.688;30.063;27.625;29.188;0;0;0;0
31.08.2018,23:53:45;29.688;30.063;27.625;29.188;0;0;0;0
31.08.2018,23:55:45;29.688;30.063;27.625;29.188;0;0;0;0
31.08.2018,23:57:45;29.688;30.063;27.625;29.188;0;0;0;0
31.08.2018,23:59:45;29.688;30.063;27.625;29.188;0;0;0;0
31.08.2018,23:19:45;29.688;30.063;27.625;29.25;0;0;0;0
31.08.2018,23:21:45;29.688;30.063;27.625;29.25;0;0;0;0
31.08.2018,23:23:45;29.688;30.063;27.625;29.25;0;0;0;0
31.08.2018,23:25:45;29.688;30.063;27.625;29.25;0;0;0;0
31.08.2018,23:27:45;29.688;30.063;27.625;29.25;0;0;0;0
31.08.2018,23:29:45;29.688;30.125;27.625;29.25;0;0;0;0
31.08.2018,23:31:45;29.688;30.063;27.625;29.25;0;0;0;0
31.08.2018,23:33:45;29.688;30.063;27.625;29.25;0;0;0;0
31.08.2018,23:35:45;29.688;30.063;27.625;29.25;0;0;0;0
31.08.2018,23:37:45;29.688;30.063;27.625;29.25;0;0;0;0
31.08.2018,23:39:45;29.688;30.063;27.625;29.25;0;0;0;0
31.08.2018,23:41:45;29.688;30.063;27.625;29.25;0;0;0;0
31.08.2018,23:43:45;29.688;30.063;27.625;29.25;0;0;0;0
31.08.2018,23:45:45;29.688;30.063;27.625;29.25;0;0;0;0
31.08.2018,23:47:45;29.688;30.063;27.625;29.25;0;0;0;0
31.08.2018,23:49:45;29.688;30.063;27.625;29.25;0;0;0;0
31.08.2018,23:51:45;29.688;30.063;27.625;29.188;0;0;0;0
31.08.2018,23:53:45;29.688;30.063;27.625;29.188;0;0;0;0
31.08.2018,23:55:45;29.688;30.063;27.625;29.188;0;0;0;0
31.08.2018,23:57:45;29.688;30.063;27.625;29.188;0;0;0;0
31.08.2018,23:59:45;29.688;30.063;27.625;29.188;0;0;0;0
31.08.2018,23:19:45;29.688;30.063;27.625;29.25;0;0;0;0
31.08.2018,23:21:45;29.688;30.063;27.625;29.25;0;0;0;0
31.08.2018,23:23:45;29.688;30.063;27.625;29.25;0;0;0;0
31.08.2018,23:25:45;29.688;30.063;27.625;29.25;0;0;0;0
31.08.2018,23:27:45;29.688;30.063;27.625;29.25;0;0;0;0
31.08.2018,23:29:45;29.688;30.125;27.625;29.25;0;0;0;0
31.08.2018,23:31:45;29.688;30.063;27.625;29.25;0;0;0;0
31.08.2018,23:33:45;29.688;30.063;27.625;29.25;0;0;0;0
